Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
36,354.600,-0.6335,-8.417416,0.224718,0.044313
36,354.650,-0.6821,-8.424568,0.231510,0.046488
36,354.700,-0.6536,-8.429890,0.237116,0.048830
36,354.750,-0.7024,-8.438587,0.244372,0.050922
36,354.800,-0.6987,-8.443966,0.249700,0.053267
36,354.850,-0.7272,-8.451176,0.257025,0.055309
36,354.900,-0.7644,-8.457928,0.263144,0.057463
36,354.950,-0.7506,-8.464050,0.269410,0.059599
36,355.000,-0.7319,-8.469543,0.274650,0.061781
36,355.050,-0.4353,-8.460217,0.269105,0.063719
36,355.100,-0.3159,-8.451118,0.261673,0.064995
36,355.150,-0.2489,-8.444080,0.256002,0.065548
36,355.200,-0.1982,-8.437042,0.248815,0.065908
36,355.250,-0.1244,-8.430405,0.242930,0.065891
36,355.300,-0.1131,-8.423653,0.236318,0.065649
36,355.350,-0.0360,-8.415928,0.229583,0.065264
36,355.400,-0.0466,-8.409920,0.223796,0.064465
36,355.450,0.0124,-8.402481,0.216789,0.063662
36,355.500,0.0167,-8.396931,0.211258,0.062487
36,355.550,0.0516,-8.389435,0.204055,0.061359
36,355.600,0.0847,-8.382969,0.198440,0.059916
36,355.650,0.0839,-8.375759,0.191521,0.058523
36,355.700,0.1294,-8.369293,0.184894,0.057003
36,355.750,0.1116,-8.363514,0.178907,0.055233
36,355.800,0.1532,-8.355560,0.171993,0.053610
36,355.850,0.1321,-8.350182,0.166512,0.051666
36,355.900,0.1682,-8.342171,0.159292,0.049969
36,355.950,0.1749,-8.336849,0.153821,0.047966
36,356.000,0.1801,-8.329811,0.146720,0.046146
36,356.050,0.2175,-8.323059,0.140320,0.044233
36,356.100,0.1911,-8.316936,0.134138,0.042185
36,356.150,0.2306,-8.309097,0.127235,0.040281
36,356.200,0.2006,-8.303661,0.121577,0.038111
36,356.250,0.2351,-8.297024,0.114458,0.036180
36,356.300,0.2179,-8.291473,0.109160,0.033997
36,356.350,0.2411,-8.283920,0.102008,0.032021
36,356.400,0.2727,-8.276024,0.095611,0.029940
36,356.450,0.2442,-8.270588,0.089353,0.027742
36,356.500,0.2831,-8.263378,0.082623,0.025684
36,356.550,0.2514,-8.258514,0.076832,0.023462
36,356.600,0.2840,-8.250732,0.069860,0.021435
36,356.650,0.2561,-8.245296,0.064329,0.019144
36,356.700,0.2884,-8.237343,0.057158,0.017078
36,356.750,0.3104,-8.230991,0.051074,0.014879
36,356.800,0.2888,-8.224812,0.044640,0.012667
36,356.850,0.3216,-8.218689,0.038003,0.010546
36,356.900,0.2907,-8.213139,0.032109,0.008291
36,356.950,0.3256,-8.205070,0.024931,0.006229
36,357.000,0.2919,-8.199520,0.019535,0.003897
36,357.050,0.3262,-8.192253,0.012415,0.001806
36,357.100,0.3252,-8.186531,0.006940,-0.000511
36,357.150,0.3266,-8.179722,-0.000181,-0.002640
36,357.200,0.3521,-8.173313,-0.006282,-0.004860
36,357.250,0.3283,-8.167019,-0.012787,-0.007099
36,357.300,0.3658,-8.159065,-0.019731,-0.009212
36,357.350,0.3319,-8.153572,-0.025326,-0.011631
36,357.400,0.3647,-8.146191,-0.032504,-0.013794
36,357.450,0.3556,-8.141441,-0.037834,-0.016146
36,357.500,0.3654,-8.133831,-0.044968,-0.018324
36,357.550,0.3924,-8.127079,-0.051140,-0.020588
36,357.600,0.3640,-8.120155,-0.057527,-0.022900
36,357.650,0.4040,-8.113174,-0.064190,-0.025127
36,357.700,0.3711,-8.107967,-0.070053,-0.027485
36,357.750,0.4048,-8.100471,-0.077354,-0.029581
36,357.800,0.3747,-8.095322,-0.082643,-0.032019
36,357.850,0.4063,-8.087597,-0.089735,-0.034159
36,357.900,0.4289,-8.081188,-0.095646,-0.036423
36,357.950,0.4078,-8.074608,-0.102419,-0.038662
36,358.000,0.4421,-8.067856,-0.108805,-0.040865
36,358.050,0.4113,-8.062534,-0.114985,-0.043144
36,358.100,0.4476,-8.054867,-0.122029,-0.045265
36,358.150,0.4137,-8.049259,-0.127424,-0.047625
36,358.200,0.4478,-8.041649,-0.134528,-0.049717
36,358.250,0.4629,-8.035469,-0.140204,-0.052038
36,358.300,0.4504,-8.029060,-0.147293,-0.054152
36,358.350,0.4768,-8.022766,-0.153239,-0.056395
36,358.400,0.4556,-8.016186,-0.159714,-0.058580
36,358.450,0.4910,-8.007946,-0.166639,-0.060633
36,358.500,0.4591,-8.002739,-0.172270,-0.062931
36,358.550,0.4948,-7.995758,-0.179259,-0.065004
36,358.600,0.4859,-7.990322,-0.184775,-0.067249
36,358.650,0.4947,-7.982655,-0.192006,-0.069290
36,358.700,0.5158,-7.976360,-0.197704,-0.071495
36,358.750,0.4997,-7.969837,-0.204548,-0.073551
36,358.800,0.5365,-7.963428,-0.211262,-0.075586
36,358.850,0.5049,-7.958107,-0.217056,-0.077774
36,358.900,0.5459,-7.950268,-0.224076,-0.079729
36,358.950,0.5176,-7.944489,-0.229601,-0.081959
36,359.000,0.5471,-7.936935,-0.236665,-0.083893
36,359.050,0.5544,-7.931385,-0.242279,-0.086023
36,359.100,0.5574,-7.924633,-0.249258,-0.087973
36,359.150,0.5915,-7.917595,-0.255793,-0.089912
36,359.200,0.5626,-7.911472,-0.261859,-0.091953
36,359.250,0.6032,-7.903919,-0.268577,-0.093864
36,359.300,0.5750,-7.898540,-0.274321,-0.095915
36,359.350,0.6144,-7.891045,-0.281561,-0.097677
36,359.400,0.6095,-7.885952,-0.286916,-0.099737
36,359.450,0.6267,-7.878227,-0.294064,-0.101488
36,359.500,0.6573,-7.871075,-0.300186,-0.103331
36,359.550,0.6414,-7.864838,-0.306714,-0.105137
36,359.600,0.6849,-7.857914,-0.313271,-0.106878
36,359.650,0.6594,-7.852764,-0.319159,-0.108721
36,359.700,0.7106,-7.845039,-0.326243,-0.110270
36,359.750,0.6897,-7.839260,-0.331662,-0.112104
36,359.800,0.7318,-7.831364,-0.338805,-0.113583
36,359.850,0.7722,-7.825012,-0.344932,-0.115202
36,359.900,0.7663,-7.818947,-0.351335,-0.116730
36,359.950,0.8251,-7.811508,-0.358028,-0.118053
37,360.000,0.7428,-7.808819,-0.361762,-0.119896
37,360.050,0.4448,-7.817059,-0.356525,-0.122293
37,360.100,0.3607,-7.823753,-0.350718,-0.123955
37,360.150,0.2594,-7.831993,-0.343512,-0.125420
37,360.200,0.1885,-7.838631,-0.337749,-0.126163
37,360.250,0.1473,-7.845955,-0.330933,-0.126766
37,360.300,0.0721,-7.853565,-0.324144,-0.127081
37,360.350,0.0670,-7.858887,-0.318260,-0.126877
37,360.400,0.0047,-7.866383,-0.311189,-0.126785
37,360.450,0.0090,-7.872047,-0.305873,-0.126091
37,360.500,-0.0404,-7.880402,-0.298559,-0.125643
37,360.550,-0.0491,-7.885780,-0.293204,-0.124657
37,360.600,-0.0712,-7.893333,-0.286105,-0.123905
37,360.650,-0.1132,-7.899399,-0.279779,-0.122955
37,360.700,-0.0961,-7.905293,-0.273539,-0.121794
37,360.750,-0.1402,-7.912960,-0.266674,-0.120735
37,360.800,-0.1186,-7.918625,-0.261078,-0.119308
37,360.850,-0.1557,-7.926807,-0.253779,-0.118124
37,360.900,-0.1437,-7.931442,-0.248479,-0.116529
37,360.950,-0.1691,-7.938538,-0.241399,-0.115179
37,361.000,-0.1994,-7.945232,-0.235176,-0.113653
37,361.050,-0.1772,-7.951698,-0.228686,-0.112011
37,361.100,-0.2154,-7.958908,-0.222154,-0.110502
37,361.150,-0.1873,-7.964344,-0.216170,-0.108730
37,361.200,-0.2216,-7.971268,-0.209191,-0.107103
37,361.250,-0.1924,-7.976418,-0.203525,-0.105253
37,361.300,-0.2285,-7.984142,-0.196444,-0.103592
37,361.350,-0.2441,-7.990437,-0.190787,-0.101725
37,361.400,-0.2314,-7.997303,-0.183945,-0.099939
37,361.450,-0.2630,-8.003826,-0.177592,-0.098116
37,361.500,-0.2344,-8.009148,-0.171356,-0.096189
37,361.550,-0.2706,-8.016930,-0.164387,-0.094391
37,361.600,-0.2412,-8.022079,-0.158910,-0.092312
37,361.650,-0.2750,-8.030434,-0.151761,-0.090458
37,361.700,-0.2653,-8.035870,-0.146216,-0.088230
37,361.750,-0.2765,-8.042850,-0.138993,-0.086287
37,361.800,-0.3040,-8.048973,-0.132906,-0.084148
37,361.850,-0.2789,-8.055611,-0.126459,-0.081982
37,361.900,-0.3223,-8.063622,-0.119429,-0.079990
37,361.950,-0.2838,-8.068657,-0.114023,-0.077644
37,362.000,-0.3184,-8.076324,-0.106916,-0.075596
37,362.050,-0.2938,-8.081074,-0.101459,-0.073265
37,362.100,-0.3197,-8.088570,-0.094272,-0.071125
37,362.150,-0.3496,-8.095264,-0.088030,-0.068920
37,362.200,-0.3192,-8.101559,-0.081726,-0.066637
37,362.250,-0.3553,-8.108940,-0.075131,-0.064423
37,362.300,-0.3236,-8.114147,-0.069306,-0.062065
37,362.350,-0.3577,-8.121357,-0.062240,-0.059938
37,362.400,-0.3267,-8.126907,-0.056631,-0.057520
37,362.450,-0.3573,-8.134804,-0.049488,-0.055323
37,362.500,-0.3768,-8.141270,-0.043722,-0.052954
37,362.550,-0.3589,-8.147449,-0.036811,-0.050714
37,362.600,-0.3914,-8.154144,-0.030580,-0.048420
37,362.650,-0.3612,-8.159981,-0.024403,-0.046085
37,362.700,-0.3933,-8.168049,-0.017320,-0.043873
37,362.750,-0.3593,-8.173199,-0.011833,-0.041431
37,362.800,-0.3937,-8.180923,-0.004841,-0.039198
37,362.850,-0.3885,-8.186302,0.000773,-0.036777
37,362.900,-0.3949,-8.193398,0.007853,-0.034527
37,362.950,-0.4202,-8.199635,0.013852,-0.032171
37,363.000,-0.3984,-8.206730,0.020400,-0.029844
37,363.050,-0.4302,-8.214111,0.027177,-0.027582
37,363.100,-0.3972,-8.219376,0.032904,-0.025133
37,363.150,-0.4326,-8.225956,0.039874,-0.022896
37,363.200,-0.4090,-8.231049,0.045404,-0.020422
37,363.250,-0.4322,-8.239231,0.052768,-0.018211
37,363.300,-0.4459,-8.245525,0.058221,-0.015760
37,363.350,-0.4336,-8.252335,0.065212,-0.013449
37,363.400,-0.4721,-8.259373,0.071910,-0.011190
37,363.450,-0.4363,-8.264637,0.077784,-0.008717
37,363.500,-0.4735,-8.272133,0.084592,-0.006435
37,363.550,-0.4402,-8.277626,0.090292,-0.004007
37,363.600,-0.4728,-8.285694,0.097411,-0.001732
37,363.650,-0.4712,-8.291473,0.102928,0.000763
37,363.700,-0.4786,-8.298340,0.110064,0.003000
37,363.750,-0.5127,-8.305264,0.116504,0.005335
37,363.800,-0.4800,-8.310699,0.122547,0.007744
37,363.850,-0.5182,-8.318768,0.129297,0.009998
37,363.900,-0.4868,-8.324146,0.135084,0.012468
37,363.950,-0.5256,-8.331814,0.142287,0.014780
37,364.000,-0.5177,-8.336964,0.147710,0.017252
37,364.050,-0.5331,-8.344288,0.154778,0.019508
37,364.100,-0.5537,-8.350811,0.160624,0.021948
37,364.150,-0.5377,-8.357620,0.167308,0.024263
37,364.200,-0.5817,-8.365231,0.174189,0.026520
37,364.250,-0.5461,-8.370380,0.179939,0.029003
37,364.300,-0.5883,-8.377876,0.186925,0.031242
37,364.350,-0.5785,-8.383026,0.192449,0.033710
37,364.400,-0.6008,-8.390808,0.199514,0.035957
37,364.450,-0.6220,-8.397274,0.205216,0.038383
37,364.500,-0.6160,-8.404140,0.212131,0.040638
37,364.550,-0.6630,-8.411407,0.218766,0.042862
37,364.600,-0.6304,-8.416557,0.224688,0.045259
37,364.650,-0.6804,-8.424397,0.231530,0.047449
37,364.700,-0.6569,-8.430176,0.237149,0.049809
37,364.750,-0.6989,-8.438416,0.244315,0.051920
37,364.800,-0.7114,-8.443909,0.249929,0.054235
37,364.850,-0.7234,-8.450661,0.256909,0.056345
37,364.900,-0.7664,-8.457413,0.263239,0.058460
37,364.950,-0.7466,-8.463593,0.269552,0.060621
37,365.000,-0.7293,-8.469028,0.274691,0.062786
37,365.050,-0.4388,-8.459930,0.269168,0.064672
37,365.100,-0.3187,-8.450947,0.261644,0.065971
37,365.150,-0.2681,-8.444767,0.256106,0.066475
37,365.200,-0.1981,-8.436642,0.248984,0.066845
