VIRTUALBENCH-LOGGER 2.1 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	13:37:39	10/22/2015

USER	


START COMMENT



END COMMENT

START DATA
Date	Time	Ch4()
10/22/2015	13:43:54.63	  -2.67395
10/22/2015	13:43:54.67	  -2.62054
10/22/2015	13:43:54.71	  -2.62146
10/22/2015	13:43:54.75	  -2.59644
10/22/2015	13:43:54.79	  -2.57599
10/22/2015	13:43:54.83	  -2.62604
10/22/2015	13:43:54.87	  -2.56287
10/22/2015	13:43:54.91	  -2.56744
10/22/2015	13:43:54.95	  -2.54944
10/22/2015	13:43:54.99	  -2.52502
10/22/2015	13:43:55.03	  -2.56653
10/22/2015	13:43:55.07	  -2.50214
10/22/2015	13:43:55.11	  -2.50763
10/22/2015	13:43:55.15	  -2.49207
10/22/2015	13:43:55.19	  -2.47162
10/22/2015	13:43:55.23	  -2.50732
10/22/2015	13:43:55.27	  -2.45819
10/22/2015	13:43:55.31	  -2.46063
10/22/2015	13:43:55.35	  -2.43103
10/22/2015	13:43:55.39	  -2.41852
10/22/2015	13:43:55.43	  -2.45270
10/22/2015	13:43:55.47	  -2.38708
10/22/2015	13:43:55.51	  -2.39532
10/22/2015	13:43:55.55	  -2.37305
10/22/2015	13:43:55.59	  -2.35840
10/22/2015	13:43:55.63	  -2.39868
10/22/2015	13:43:55.67	  -2.33185
10/22/2015	13:43:55.71	  -2.33002
10/22/2015	13:43:55.75	  -2.31140
10/22/2015	13:43:55.79	  -2.29675
10/22/2015	13:43:55.83	  -2.33093
10/22/2015	13:43:55.87	  -2.27325
10/22/2015	13:43:55.91	  -2.27875
10/22/2015	13:43:55.95	  -2.24213
10/22/2015	13:43:55.99	  -2.22748
10/22/2015	13:43:56.03	  -2.26746
10/22/2015	13:43:56.07	  -2.19910
10/22/2015	13:43:56.11	  -2.20825
10/22/2015	13:43:56.15	  -2.18170
10/22/2015	13:43:56.19	  -2.16278
10/22/2015	13:43:56.23	  -2.19299
10/22/2015	13:43:56.27	  -2.09991
10/22/2015	13:43:56.31	  -2.13867
10/22/2015	13:43:56.35	  -2.11456
10/22/2015	13:43:56.39	  -2.10266
10/22/2015	13:43:56.43	  -2.13531
10/22/2015	13:43:56.47	  -2.06543
10/22/2015	13:43:56.51	  -2.07520
10/22/2015	13:43:56.55	  -2.04132
