Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
15,145.500,0.0436,-8.388519,0.192771,0.029507
15,145.550,0.0386,-8.381939,0.186202,0.028404
15,145.600,0.0950,-8.374615,0.179330,0.027306
15,145.650,0.0782,-8.369007,0.173715,0.025827
15,145.700,0.1302,-8.361053,0.166635,0.024498
15,145.750,0.1191,-8.356133,0.161223,0.022808
15,145.800,0.1520,-8.347950,0.153930,0.021276
15,145.850,0.1843,-8.341484,0.147965,0.019531
15,145.900,0.1703,-8.335075,0.141431,0.017773
15,145.950,0.2120,-8.327866,0.134805,0.016012
15,146.000,0.1877,-8.322201,0.128860,0.014065
15,146.050,0.2263,-8.314304,0.121734,0.012251
15,146.100,0.2012,-8.309441,0.116303,0.010155
15,146.150,0.2328,-8.301830,0.109205,0.008242
15,146.200,0.2549,-8.295650,0.103441,0.006170
15,146.250,0.2429,-8.288670,0.096608,0.004135
15,146.300,0.2788,-8.282032,0.090257,0.002100
15,146.350,0.2549,-8.275967,0.084072,-0.000072
15,146.400,0.2905,-8.268185,0.076962,-0.002048
15,146.450,0.2604,-8.262920,0.071472,-0.004347
15,146.500,0.2923,-8.255253,0.064427,-0.006433
15,146.550,0.2983,-8.249702,0.058816,-0.008722
15,146.600,0.2978,-8.242378,0.051782,-0.010876
15,146.650,0.3270,-8.235741,0.045682,-0.013021
15,146.700,0.3056,-8.229275,0.039218,-0.015291
15,146.750,0.3379,-8.222179,0.032314,-0.017416
15,146.800,0.3033,-8.217144,0.026762,-0.019781
15,146.850,0.3399,-8.209763,0.019704,-0.021933
15,146.900,0.3167,-8.204098,0.014234,-0.024290
15,146.950,0.3446,-8.196316,0.006962,-0.026440
15,147.000,0.3600,-8.190365,0.001356,-0.028776
15,147.050,0.3464,-8.183727,-0.005580,-0.030968
15,147.100,0.3801,-8.176060,-0.012281,-0.033169
15,147.150,0.3468,-8.170795,-0.018081,-0.035568
15,147.200,0.3817,-8.163242,-0.025075,-0.037704
15,147.250,0.3536,-8.157921,-0.030561,-0.040117
15,147.300,0.3861,-8.150196,-0.037797,-0.042318
15,147.350,0.3873,-8.144245,-0.043284,-0.044666
15,147.400,0.3852,-8.137150,-0.050311,-0.046875
15,147.450,0.4159,-8.130398,-0.056760,-0.049124
15,147.500,0.3846,-8.124447,-0.062893,-0.051468
15,147.550,0.4250,-8.116951,-0.069643,-0.053621
15,147.600,0.3949,-8.111629,-0.075354,-0.056021
15,147.650,0.4292,-8.103790,-0.082585,-0.058220
15,147.700,0.4086,-8.098125,-0.087980,-0.060667
15,147.750,0.4275,-8.090973,-0.095083,-0.062860
15,147.800,0.4528,-8.084393,-0.101251,-0.065182
15,147.850,0.4284,-8.078499,-0.107635,-0.067505
15,147.900,0.4663,-8.071175,-0.114237,-0.069742
15,147.950,0.4366,-8.065338,-0.120220,-0.072084
15,148.000,0.4705,-8.057842,-0.127326,-0.074295
15,148.050,0.4386,-8.052635,-0.132706,-0.076719
15,148.100,0.4701,-8.044739,-0.139886,-0.078905
15,148.150,0.4910,-8.038559,-0.145758,-0.081249
15,148.200,0.4740,-8.031921,-0.152429,-0.083515
15,148.250,0.5090,-8.024483,-0.159126,-0.085693
15,148.300,0.4788,-8.018932,-0.165046,-0.088024
15,148.350,0.5149,-8.011494,-0.172015,-0.090151
15,148.400,0.4815,-8.006229,-0.177493,-0.092545
15,148.450,0.5113,-7.998734,-0.184676,-0.094641
15,148.500,0.5185,-7.992783,-0.190175,-0.096991
15,148.550,0.5204,-7.985458,-0.197178,-0.099098
15,148.600,0.5552,-7.978649,-0.203770,-0.101248
15,148.650,0.5263,-7.972927,-0.209878,-0.103521
15,148.700,0.5601,-7.965775,-0.216647,-0.105598
15,148.750,0.5285,-7.960796,-0.222348,-0.107910
15,148.800,0.5676,-7.952785,-0.229396,-0.109957
15,148.850,0.5499,-7.947693,-0.234865,-0.112209
15,148.900,0.5763,-7.939911,-0.241991,-0.114202
15,148.950,0.6004,-7.933159,-0.248098,-0.116373
15,149.000,0.5790,-7.927151,-0.254654,-0.118454
15,149.050,0.6162,-7.919941,-0.261231,-0.120481
15,149.100,0.5857,-7.914219,-0.267107,-0.122654
15,149.150,0.6279,-7.906380,-0.274195,-0.124567
15,149.200,0.6037,-7.901173,-0.279695,-0.126774
15,149.250,0.6408,-7.893677,-0.286817,-0.128639
15,149.300,0.6611,-7.887268,-0.292722,-0.130686
15,149.350,0.6471,-7.880688,-0.299427,-0.132599
15,149.400,0.6833,-7.873650,-0.305809,-0.134508
15,149.450,0.6622,-7.867641,-0.311918,-0.136490
15,149.500,0.7076,-7.859917,-0.318947,-0.138218
15,149.550,0.6822,-7.854767,-0.324466,-0.140234
15,149.600,0.7266,-7.846813,-0.331561,-0.141932
15,149.650,0.7403,-7.841148,-0.337206,-0.143866
15,149.700,0.7447,-7.833996,-0.344175,-0.145477
15,149.750,0.7829,-7.827530,-0.350260,-0.147196
15,149.800,0.7763,-7.820892,-0.356753,-0.148872
15,149.850,0.8290,-7.813683,-0.363572,-0.150366
15,149.900,0.8108,-7.807846,-0.369285,-0.152077
15,149.950,0.8681,-7.800179,-0.376191,-0.153408
16,150.000,0.7622,-7.798405,-0.379525,-0.155293
16,150.050,0.4841,-7.806988,-0.373894,-0.157740
16,150.100,0.3607,-7.814369,-0.367793,-0.159502
16,150.150,0.2924,-7.821808,-0.360972,-0.160894
16,150.200,0.1959,-7.829819,-0.354287,-0.161911
16,150.250,0.1695,-7.835369,-0.348391,-0.162331
16,150.300,0.0903,-7.843552,-0.341449,-0.162699
16,150.350,0.0780,-7.848930,-0.335892,-0.162430
16,150.400,0.0169,-7.856884,-0.328677,-0.162378
16,150.450,-0.0101,-7.862778,-0.323245,-0.161726
16,150.500,-0.0342,-7.870045,-0.316135,-0.161287
16,150.550,-0.0870,-7.877598,-0.309497,-0.160578
16,150.600,-0.0726,-7.882919,-0.303582,-0.159582
16,150.650,-0.1263,-7.890987,-0.296564,-0.158705
16,150.700,-0.1074,-7.895966,-0.291051,-0.157450
16,150.750,-0.1500,-7.903805,-0.284103,-0.156380
16,150.800,-0.1559,-7.909355,-0.278397,-0.154921
16,150.850,-0.1670,-7.916622,-0.271292,-0.153685
16,150.900,-0.2002,-7.923374,-0.265262,-0.152184
16,150.950,-0.1861,-7.929783,-0.258711,-0.150661
16,151.000,-0.2287,-7.936764,-0.251838,-0.149218
16,151.050,-0.2003,-7.942486,-0.246200,-0.147415
16,151.100,-0.2385,-7.950382,-0.239162,-0.145855
16,151.150,-0.2252,-7.955360,-0.233619,-0.143993
16,151.200,-0.2433,-7.963028,-0.226543,-0.142284
16,151.250,-0.2604,-7.968178,-0.220771,-0.140427
16,151.300,-0.2508,-7.975216,-0.213986,-0.138613
16,151.350,-0.2872,-7.982368,-0.207276,-0.136848
16,151.400,-0.2549,-7.987747,-0.201422,-0.134817
16,151.450,-0.2911,-7.995186,-0.194488,-0.133017
16,151.500,-0.2601,-8.000908,-0.188945,-0.130903
16,151.550,-0.2934,-8.008175,-0.181795,-0.128986
16,151.600,-0.2962,-8.014011,-0.176243,-0.126854
16,151.650,-0.2993,-8.021221,-0.169110,-0.124880
16,151.700,-0.3315,-8.028374,-0.162740,-0.122789
16,151.750,-0.2995,-8.034325,-0.156519,-0.120575
16,151.800,-0.3401,-8.041649,-0.149632,-0.118498
16,151.850,-0.3046,-8.047028,-0.144074,-0.116167
16,151.900,-0.3410,-8.054581,-0.136916,-0.114073
16,151.950,-0.3255,-8.060131,-0.131571,-0.111736
16,152.000,-0.3445,-8.067684,-0.124408,-0.109573
16,152.050,-0.3746,-8.074493,-0.117975,-0.107346
16,152.100,-0.3403,-8.080387,-0.111714,-0.104984
16,152.150,-0.3778,-8.087769,-0.105251,-0.102764
16,152.200,-0.3442,-8.093033,-0.099261,-0.100391
16,152.250,-0.3806,-8.100471,-0.092364,-0.098167
16,152.300,-0.3509,-8.105450,-0.086722,-0.095787
16,152.350,-0.3808,-8.113689,-0.079528,-0.093576
16,152.400,-0.3938,-8.119526,-0.073781,-0.091135
16,152.450,-0.3778,-8.126335,-0.066952,-0.088869
16,152.500,-0.4149,-8.133602,-0.060267,-0.086596
16,152.550,-0.3818,-8.139324,-0.054444,-0.084146
16,152.600,-0.4191,-8.146935,-0.047546,-0.081890
16,152.650,-0.3905,-8.152256,-0.041993,-0.079464
16,152.700,-0.4165,-8.159924,-0.034734,-0.077211
16,152.750,-0.4197,-8.165531,-0.029170,-0.074739
16,152.800,-0.4164,-8.172741,-0.022268,-0.072432
16,152.850,-0.4524,-8.179951,-0.015811,-0.070089
16,152.900,-0.4207,-8.185558,-0.009576,-0.067686
16,152.950,-0.4592,-8.192825,-0.002959,-0.065386
16,153.000,-0.4235,-8.198376,0.002882,-0.062899
16,153.050,-0.4527,-8.206158,0.009967,-0.060602
16,153.100,-0.4465,-8.211994,0.015567,-0.058130
16,153.150,-0.4578,-8.218861,0.022536,-0.055849
16,153.200,-0.4895,-8.225498,0.028800,-0.053473
16,153.250,-0.4601,-8.231678,0.035183,-0.051107
16,153.300,-0.4998,-8.238659,0.041855,-0.048813
16,153.350,-0.4618,-8.244267,0.047717,-0.046320
16,153.400,-0.4989,-8.251934,0.054893,-0.044073
16,153.450,-0.4689,-8.257313,0.060221,-0.041611
16,153.500,-0.5034,-8.265152,0.067323,-0.039326
16,153.550,-0.5228,-8.271160,0.073169,-0.036926
16,153.600,-0.5067,-8.278084,0.080063,-0.034584
16,153.650,-0.5409,-8.285065,0.086326,-0.032240
16,153.700,-0.5094,-8.290787,0.092460,-0.029842
16,153.750,-0.5475,-8.298569,0.099396,-0.027580
16,153.800,-0.5176,-8.303547,0.104996,-0.025126
16,153.850,-0.5570,-8.311443,0.112076,-0.022858
16,153.900,-0.5654,-8.316994,0.117685,-0.020390
16,153.950,-0.5641,-8.324490,0.124807,-0.018127
16,154.000,-0.5941,-8.331356,0.130785,-0.015741
16,154.050,-0.5677,-8.337708,0.137315,-0.013382
16,154.100,-0.6117,-8.345146,0.144111,-0.011133
16,154.150,-0.5805,-8.350697,0.149825,-0.008671
16,154.200,-0.6248,-8.358364,0.156751,-0.006392
16,154.250,-0.6250,-8.364315,0.162444,-0.003944
16,154.300,-0.6350,-8.371353,0.169528,-0.001680
16,154.350,-0.6569,-8.377590,0.175349,0.000717
16,154.400,-0.6433,-8.384399,0.182070,0.003031
16,154.450,-0.6921,-8.391895,0.188772,0.005280
16,154.500,-0.6635,-8.397446,0.194571,0.007669
16,154.550,-0.7140,-8.405113,0.201609,0.009878
16,154.600,-0.6957,-8.410549,0.207155,0.012274
16,154.650,-0.7269,-8.418503,0.214350,0.014490
16,154.700,-0.7444,-8.424683,0.219966,0.016829
16,154.750,-0.7455,-8.431320,0.226826,0.019007
16,154.800,-0.7879,-8.438416,0.233182,0.021242
16,154.850,-0.7702,-8.444881,0.239448,0.023478
16,154.900,-0.8196,-8.452320,0.246452,0.025610
16,154.950,-0.7961,-8.457584,0.252018,0.027908
16,155.000,-0.7700,-8.462677,0.257121,0.030172
16,155.050,-0.4163,-8.451405,0.250690,0.032047
16,155.100,-0.3504,-8.444138,0.243701,0.033159
16,155.150,-0.2507,-8.436127,0.237083,0.033859
16,155.200,-0.2272,-8.429775,0.231063,0.034119
16,155.250,-0.1448,-8.422165,0.223997,0.034243
16,155.300,-0.1350,-8.416386,0.218489,0.033951
16,155.350,-0.0620,-8.408260,0.211425,0.033632
16,155.400,-0.0300,-8.401966,0.205873,0.032888
16,155.450,-0.0038,-8.394871,0.198689,0.032242
16,155.500,0.0496,-8.387890,0.192603,0.031233
16,155.550,0.0405,-8.381596,0.186176,0.030142
16,155.600,0.0956,-8.373814,0.179266,0.028986
16,155.650,0.0818,-8.368950,0.173643,0.027510
16,155.700,0.1292,-8.361053,0.166674,0.026098
16,155.750,0.1247,-8.355389,0.161160,0.024422
16,155.800,0.1509,-8.347607,0.153876,0.022818
16,155.850,0.1822,-8.341370,0.148126,0.021074
16,155.900,0.1677,-8.334846,0.141416,0.019295
16,155.950,0.2101,-8.327408,0.134599,0.017548
16,156.000,0.1870,-8.321800,0.128897,0.015577
16,156.050,0.2262,-8.314018,0.121892,0.013731
16,156.100,0.2058,-8.308697,0.116309,0.011641
16,156.150,0.2333,-8.301086,0.109142,0.009687
16,156.200,0.2459,-8.295364,0.103605,0.007586
16,156.250,0.2428,-8.288097,0.096589,0.005577
16,156.300,0.2792,-8.280773,0.090005,0.003540
16,156.350,0.2529,-8.275337,0.084159,0.001308
16,156.400,0.2920,-8.267555,0.077089,-0.000710
16,156.450,0.2600,-8.262749,0.071554,-0.002985
16,156.500,0.2884,-8.254738,0.064402,-0.005072
16,156.550,0.2760,-8.249645,0.058996,-0.007391
16,156.600,0.2949,-8.242092,0.051797,-0.009510
16,156.650,0.3274,-8.235340,0.045500,-0.011681
16,156.700,0.3040,-8.229046,0.039216,-0.013939
16,156.750,0.3362,-8.221722,0.032330,-0.016134
16,156.800,0.3053,-8.216743,0.026681,-0.018492
16,156.850,0.3383,-8.208961,0.019595,-0.020653
16,156.900,0.3110,-8.203697,0.014253,-0.023018
16,156.950,0.3411,-8.196259,0.007088,-0.025169
16,157.000,0.3680,-8.189621,0.001054,-0.027472
16,157.050,0.3466,-8.183212,-0.005595,-0.029772
16,157.100,0.3792,-8.175945,-0.012411,-0.031967
16,157.150,0.3445,-8.170338,-0.018125,-0.034365
16,157.200,0.3768,-8.163242,-0.024967,-0.036572
16,157.250,0.3510,-8.157463,-0.030589,-0.038952
16,157.300,0.3807,-8.149796,-0.037786,-0.041143
16,157.350,0.3922,-8.143845,-0.043419,-0.043524
16,157.400,0.3853,-8.136864,-0.050393,-0.045765
16,157.450,0.4142,-8.129997,-0.056842,-0.047997
16,157.500,0.3850,-8.123932,-0.062885,-0.050343
16,157.550,0.4182,-8.116894,-0.069737,-0.052557
16,157.600,0.3886,-8.111115,-0.075320,-0.054953
16,157.650,0.4247,-8.103504,-0.082568,-0.057146
16,157.700,0.4171,-8.097839,-0.088003,-0.059584
16,157.750,0.4263,-8.090515,-0.095165,-0.061840
16,157.800,0.4552,-8.084335,-0.101424,-0.064096
16,157.850,0.4258,-8.078098,-0.107669,-0.066484
16,157.900,0.4609,-8.070717,-0.114291,-0.068729
16,157.950,0.4336,-8.065281,-0.120179,-0.071104
16,158.000,0.4654,-8.057728,-0.127311,-0.073328
16,158.050,0.4394,-8.052406,-0.132704,-0.075745
16,158.100,0.4693,-8.044510,-0.139953,-0.077927
16,158.150,0.4895,-8.038445,-0.145821,-0.080257
16,158.200,0.4675,-8.031578,-0.152552,-0.082510
16,158.250,0.5049,-8.024654,-0.158968,-0.084749
16,158.300,0.4756,-8.018818,-0.164990,-0.087069
16,158.350,0.5113,-8.011379,-0.172069,-0.089218
16,158.400,0.4825,-8.006001,-0.177469,-0.091610
16,158.450,0.5134,-7.998390,-0.184579,-0.093760
16,158.500,0.5247,-7.992611,-0.190380,-0.096052
16,158.550,0.5126,-7.985516,-0.197289,-0.098227
16,158.600,0.5482,-7.978535,-0.203638,-0.100389
16,158.650,0.5235,-7.972584,-0.209831,-0.102661
16,158.700,0.5602,-7.965832,-0.216758,-0.104725
16,158.750,0.5281,-7.960453,-0.222333,-0.107037
16,158.800,0.5627,-7.952843,-0.229387,-0.109106
16,158.850,0.5536,-7.947521,-0.234876,-0.111397
16,158.900,0.5652,-7.939911,-0.242082,-0.113388
16,158.950,0.5937,-7.933388,-0.247959,-0.115599
16,159.000,0.5749,-7.926922,-0.254628,-0.117657
16,159.050,0.6151,-7.919655,-0.261321,-0.119658
16,159.100,0.5847,-7.914104,-0.267087,-0.121847
16,159.150,0.6188,-7.906494,-0.274191,-0.123783
16,159.200,0.5991,-7.900944,-0.279708,-0.125961
16,159.250,0.6311,-7.893448,-0.286827,-0.127869
16,159.300,0.6555,-7.887096,-0.292709,-0.129938
16,159.350,0.6418,-7.880516,-0.299434,-0.131872
16,159.400,0.6816,-7.873249,-0.305848,-0.133755
16,159.450,0.6560,-7.867584,-0.311929,-0.135740
16,159.500,0.6977,-7.859917,-0.318900,-0.137510
16,159.550,0.6703,-7.854538,-0.324455,-0.139557
16,159.600,0.7162,-7.846699,-0.331591,-0.141253
16,159.650,0.7434,-7.840519,-0.337412,-0.143139
16,159.700,0.7412,-7.833538,-0.344244,-0.144812
16,159.750,0.7789,-7.827244,-0.350394,-0.146526
16,159.800,0.7665,-7.820492,-0.356770,-0.148199
16,159.850,0.8183,-7.812767,-0.363699,-0.149717
16,159.900,0.7990,-7.807503,-0.369289,-0.151436
16,159.950,0.8585,-7.799778,-0.376265,-0.152760
17,160.000,0.7671,-7.797489,-0.379458,-0.154680
17,160.050,0.4790,-7.806530,-0.373775,-0.157072
17,160.100,0.3520,-7.814426,-0.367553,-0.158844
17,160.150,0.2848,-7.821293,-0.360993,-0.160206
17,160.200,0.1884,-7.828960,-0.354162,-0.161190
17,160.250,0.1651,-7.835197,-0.348356,-0.161566
17,160.300,0.0882,-7.842751,-0.341431,-0.161915
17,160.350,0.0739,-7.848644,-0.335872,-0.161638
17,160.400,0.0202,-7.856369,-0.328704,-0.161543
17,160.450,-0.0212,-7.862663,-0.323035,-0.160938
17,160.500,-0.0368,-7.869530,-0.316150,-0.160427
17,160.550,-0.0926,-7.876854,-0.309337,-0.159781
17,160.600,-0.0764,-7.882748,-0.303567,-0.158684
17,160.650,-0.1255,-7.890186,-0.296622,-0.157825
17,160.700,-0.1047,-7.895393,-0.291095,-0.156544
17,160.750,-0.1497,-7.903175,-0.283963,-0.155445
17,160.800,-0.1593,-7.908611,-0.278408,-0.154005
17,160.850,-0.1742,-7.916107,-0.271282,-0.152750
17,160.900,-0.2060,-7.922688,-0.265140,-0.151222
17,160.950,-0.1873,-7.929039,-0.258703,-0.149675
17,161.000,-0.2259,-7.936249,-0.252015,-0.148176
17,161.050,-0.1971,-7.941914,-0.246170,-0.146412
17,161.100,-0.2357,-7.949524,-0.239047,-0.144821
17,161.150,-0.2214,-7.954273,-0.233643,-0.142910
17,161.200,-0.2472,-7.962055,-0.226420,-0.141266
17,161.250,-0.2707,-7.967777,-0.220488,-0.139370
17,161.300,-0.2487,-7.974472,-0.213907,-0.137516
17,161.350,-0.2843,-7.981339,-0.207377,-0.135687
17,161.400,-0.2514,-7.987232,-0.201440,-0.133680
17,161.450,-0.2900,-7.994843,-0.194284,-0.131840
17,161.500,-0.2708,-7.999763,-0.188859,-0.129686
17,161.550,-0.2943,-8.007488,-0.181654,-0.127804
17,161.600,-0.3083,-8.013725,-0.175936,-0.125650
17,161.650,-0.2960,-8.020592,-0.169142,-0.123627
17,161.700,-0.3300,-8.027630,-0.162491,-0.121544
17,161.750,-0.2994,-8.033352,-0.156566,-0.119307
17,161.800,-0.3371,-8.040791,-0.149651,-0.117199
17,161.850,-0.3058,-8.046284,-0.144100,-0.114853
17,161.900,-0.3391,-8.053837,-0.136847,-0.112787
17,161.950,-0.3306,-8.059387,-0.131422,-0.110399
17,162.000,-0.3393,-8.066425,-0.124369,-0.108225
17,162.050,-0.3683,-8.073578,-0.118005,-0.105984
17,162.100,-0.3408,-8.079472,-0.111775,-0.103678
17,162.150,-0.3771,-8.086739,-0.105013,-0.101442
17,162.200,-0.3477,-8.092175,-0.099263,-0.099066
17,162.250,-0.3753,-8.099728,-0.092169,-0.096809
17,162.300,-0.3544,-8.105049,-0.086707,-0.094425
17,162.350,-0.3745,-8.112946,-0.079446,-0.092199
17,162.400,-0.4036,-8.119125,-0.073337,-0.089809
17,162.450,-0.3763,-8.125420,-0.066929,-0.087429
17,162.500,-0.4148,-8.132572,-0.060330,-0.085169
17,162.550,-0.3829,-8.138008,-0.054453,-0.082779
17,162.600,-0.4147,-8.146191,-0.047466,-0.080503
17,162.650,-0.3818,-8.151112,-0.041906,-0.078009
17,162.700,-0.4132,-8.159065,-0.034703,-0.075745
17,162.750,-0.4199,-8.164845,-0.029161,-0.073263
17,162.800,-0.4152,-8.171597,-0.022074,-0.070963
17,162.850,-0.4463,-8.178577,-0.016002,-0.068600
17,162.900,-0.4209,-8.184471,-0.009623,-0.066200
17,162.950,-0.4527,-8.192081,-0.002761,-0.063868
17,163.000,-0.4201,-8.197918,0.002964,-0.061405
17,163.050,-0.4530,-8.205128,0.009954,-0.059111
17,163.100,-0.4522,-8.211250,0.015548,-0.056616
17,163.150,-0.4552,-8.218632,0.022724,-0.054308
17,163.200,-0.4883,-8.224812,0.028943,-0.051950
17,163.250,-0.4599,-8.230877,0.035207,-0.049520
17,163.300,-0.4943,-8.238487,0.041974,-0.047194
17,163.350,-0.4586,-8.243465,0.047739,-0.044743
17,163.400,-0.4904,-8.251762,0.054869,-0.042463
17,163.450,-0.4695,-8.256683,0.060198,-0.039942
17,163.500,-0.4988,-8.264523,0.067358,-0.037661
17,163.550,-0.5243,-8.270988,0.073366,-0.035290
17,163.600,-0.5031,-8.277397,0.080065,-0.032892
17,163.650,-0.5360,-8.284435,0.086417,-0.030544
17,163.700,-0.5038,-8.290501,0.092489,-0.028107
17,163.750,-0.5414,-8.298168,0.099523,-0.025839
17,163.800,-0.5114,-8.303375,0.105090,-0.023363
17,163.850,-0.5509,-8.311214,0.112156,-0.021090
17,163.900,-0.5665,-8.317165,0.117941,-0.018679
17,163.950,-0.5554,-8.324375,0.124854,-0.016367
17,164.000,-0.5892,-8.331013,0.131056,-0.014011
17,164.050,-0.5605,-8.337021,0.137278,-0.011623
17,164.100,-0.5974,-8.344402,0.144045,-0.009323
17,164.150,-0.5713,-8.349838,0.149930,-0.006870
17,164.200,-0.6160,-8.357906,0.156953,-0.004604
17,164.250,-0.6184,-8.363743,0.162490,-0.002144
17,164.300,-0.6247,-8.371239,0.169695,0.000101
17,164.350,-0.6503,-8.377247,0.175458,0.002522
17,164.400,-0.6359,-8.383942,0.182096,0.004847
17,164.450,-0.6779,-8.391380,0.188864,0.007067
17,164.500,-0.6539,-8.396873,0.194622,0.009499
17,164.550,-0.7003,-8.404598,0.201585,0.011681
17,164.600,-0.6917,-8.410320,0.207185,0.014097
17,164.650,-0.7143,-8.418274,0.214431,0.016310
17,164.700,-0.7351,-8.424339,0.219995,0.018669
17,164.750,-0.7312,-8.431149,0.226885,0.020857
17,164.800,-0.7772,-8.438473,0.233310,0.023098
17,164.850,-0.7558,-8.444138,0.239522,0.025351
17,164.900,-0.8078,-8.451920,0.246195,0.027491
17,164.950,-0.7837,-8.457241,0.251951,0.029791
17,165.000,-0.7593,-8.462334,0.257160,0.032070
17,165.050,-0.4094,-8.451519,0.250841,0.033834
17,165.100,-0.3392,-8.443508,0.243702,0.034983
17,165.150,-0.2363,-8.435326,0.236922,0.035664
17,165.200,-0.2206,-8.429432,0.230926,0.035892
17,165.250,-0.1343,-8.421764,0.224099,0.035980
17,165.300,-0.1259,-8.416500,0.218502,0.035681
17,165.350,-0.0577,-8.408031,0.211360,0.035328
17,165.400,-0.0296,-8.402481,0.205906,0.034552
17,165.450,0.0028,-8.394871,0.198702,0.033863
17,165.500,0.0600,-8.387661,0.192244,0.032892
17,165.550,0.0435,-8.381538,0.186135,0.031736
17,165.600,0.0998,-8.373699,0.179310,0.030546
17,165.650,0.0847,-8.368664,0.173704,0.029018
17,165.700,0.1327,-8.360996,0.166602,0.027609
17,165.750,0.1367,-8.355160,0.161044,0.025934
17,165.800,0.1549,-8.347721,0.153863,0.024311
17,165.850,0.1884,-8.340912,0.147950,0.022554
17,165.900,0.1714,-8.334560,0.141342,0.020760
17,165.950,0.2127,-8.327465,0.134479,0.018978
17,166.000,0.1880,-8.321571,0.128862,0.016970
17,166.050,0.2285,-8.314476,0.121849,0.015114
17,166.100,0.2168,-8.308754,0.116288,0.013018
17,166.150,0.2378,-8.301201,0.109116,0.011095
17,166.200,0.2574,-8.295307,0.103434,0.008949
17,166.250,0.2456,-8.288269,0.096658,0.006901
17,166.300,0.2816,-8.281002,0.089822,0.004881
17,166.350,0.2541,-8.275623,0.084040,0.002649
17,166.400,0.2934,-8.267841,0.076927,0.000607
17,166.450,0.2669,-8.262520,0.071548,-0.001698
17,166.500,0.2941,-8.254910,0.064364,-0.003822
17,166.550,0.3000,-8.249016,0.058830,-0.006090
17,166.600,0.2950,-8.241863,0.051831,-0.008265
17,166.650,0.3314,-8.235054,0.045333,-0.010445
17,166.700,0.3034,-8.229218,0.039188,-0.012749
17,166.750,0.3434,-8.221893,0.032297,-0.014896
17,166.800,0.3094,-8.216915,0.026731,-0.017296
17,166.850,0.3383,-8.209305,0.019587,-0.019423
17,166.900,0.3165,-8.203983,0.014230,-0.021828
17,166.950,0.3428,-8.196144,0.007023,-0.024031
17,167.000,0.3706,-8.189735,0.000898,-0.026283
17,167.050,0.3470,-8.183556,-0.005552,-0.028603
17,167.100,0.3824,-8.175831,-0.012251,-0.030790
17,167.150,0.3513,-8.170681,-0.018113,-0.033216
17,167.200,0.3811,-8.162785,-0.025129,-0.035414
17,167.250,0.3523,-8.157692,-0.030617,-0.037827
17,167.300,0.3842,-8.149910,-0.037732,-0.040041
17,167.350,0.4016,-8.143559,-0.043590,-0.042419
17,167.400,0.3881,-8.136692,-0.050443,-0.044682
17,167.450,0.4170,-8.130398,-0.056641,-0.046944
17,167.500,0.3885,-8.124046,-0.062900,-0.049318
17,167.550,0.4209,-8.116322,-0.069842,-0.051487
17,167.600,0.3902,-8.111572,-0.075374,-0.053925
17,167.650,0.4247,-8.103504,-0.082470,-0.056147
17,167.700,0.4305,-8.097782,-0.088068,-0.058592
17,167.750,0.4283,-8.090572,-0.095198,-0.060829
17,167.800,0.4551,-8.084221,-0.101236,-0.063154
17,167.850,0.4286,-8.078213,-0.107641,-0.065487
17,167.900,0.4621,-8.070431,-0.114544,-0.067741
17,167.950,0.4309,-8.065109,-0.120216,-0.070175
17,168.000,0.4675,-8.057728,-0.127435,-0.072372
17,168.050,0.4473,-8.052120,-0.132707,-0.074814
17,168.100,0.4712,-8.044796,-0.139914,-0.077034
17,168.150,0.4949,-8.037930,-0.146076,-0.079325
17,168.200,0.4691,-8.032036,-0.152526,-0.081619
17,168.250,0.5031,-8.024483,-0.159095,-0.083857
17,168.300,0.4732,-8.018818,-0.165075,-0.086214
17,168.350,0.5065,-8.011379,-0.172163,-0.088379
